"Account ID","Parent Account","Account Name","Account Owner","Owner Role","Customer Flag","Calculated ARR","FY26 SOY ARR","# of Open Opportunities","Count of Engaged Opportunities","Open Pipeline","Employee Range","ZI - Eng Count","Annual Revenue","Region","Geo","Clearbit Industry Group","Current FY Segmentation","Active Product Classification","Total Close Factor Score","Close Factor Tier","GitLab Flag"
"0013t000029V2Fq","","Borza Labs, Inc","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","5 - 10","","1000000","West","Americas","Software & Services","Self-Service","","","","0"
"0013t00001XiZV7","","Bank of America","Bill Kolman","AE East","Customer","199453.01","199453","2","2","920000.00","Over 10,000","15243","85528000000","East","Americas","Banks","Strategic","Search Only","24","High","1"
"0013t000029V2Fr","","ClassDojo Inc","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","100 - 250","117","10000000","West","Americas","Software & Services","SMB","","","","0"
"0013t00001XiZV8","","luminarycloud.com","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","50 - 100","34","50000000","West","Americas","Pharmaceuticals, Biotechnology & Life Sciences","Self-Service","","","","0"
"0013t000029V2Fs","","Civitas Learning Inc","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","100 - 250","81","1000000","Central","Americas","Diversified Consumer Services","SMB","","11","Medium","0"
"0013t00001XiZVA","","rainbo.ws","Brock Perko","","Prospect","0.00","","0","0","0.00","","","","","Americas","","Self-Service","","","","0"
"0013t000029V2Ft","","Comprehend Systems","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","50 - 100","","10000000","West","Americas","Software & Services","Self-Service","","","","0"
"0013t00001XiZVB","","sws.com","Brock Perko","","Prospect","0.00","","0","0","0.00","5 - 10","1","4163000","East","Americas","","Self-Service","","","","0"
"0013t000029V2Fu","","Loop Team","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","5 - 10","","3913000","West","Americas","Software & Services","Self-Service","","","","0"
"0013t00001XiZVC","","Hill-Rom","Brock Perko","","Prospect","0.00","","0","0","0.00","Over 10,000","552","2907000000","Central","Americas","Health Care Equipment & Services","Enterprise","","14","High","0"
"0013t000029V2Fv","","Ike","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","100 - 250","2","10000000","West","Americas","Automobiles & Components","Self-Service","","","","0"
"0013t00001XiZVG","","harshmodi.com","Brock Perko","","Prospect","0.00","","0","0","0.00","","","","","Americas","","Self-Service","","","","0"
"0013t000029V2Fw","","Inside.com","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","20 - 50","1","1000000","West","Americas","Software & Services","Self-Service","","","","0"
"0013t00001XiZVI","","mcg-asia.net","Brock Perko","","Prospect","0.00","","0","0","0.00","","","","","Americas","","Self-Service","","","","0"
"0013t000029V2Fx","","Swarm Technologies Inc","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","10 - 20","1","10000000000","West","Americas","Telecommunication Services","Self-Service","","","","0"
"0013t00001XiZVJ","","processlabs.ai","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","5 - 10","1","1000000","West","Americas","Capital Goods","Self-Service","","","","0"
"0013t000029V2Fy","","Next Trucking Inc","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","100 - 250","34","50000000","West","Americas","Transportation","Self-Service","","","","0"
"0013t00001XiZVK","","Clari","Josh Pallil","AE West","Prospect","0.00","","0","0","0.00","500 - 1,000","439","50000000","West","Americas","Commercial & Professional Services","Mid-Market","","27","High","0"
"0013t000029V2Fz","","Ciitizen","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","20 - 50","9","10000000","West","Americas","Commercial & Professional Services","Self-Service","","","","0"
"0013t00001XiZVL","","REsurety","Brock Perko","","Prospect","0.00","","0","0","0.00","50 - 100","37","10000000","East","Americas","Software & Services","Self-Service","","","","0"
"0013t000029V2G0","","AptEdge","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","10 - 20","15","1000000","West","Americas","Commercial & Professional Services","Self-Service","","","","0"
"0013t00001XiZVM","","Automatad Inc","Brock Perko","","Prospect","0.00","","0","0","0.00","20 - 50","2","10000000","East","Americas","Software & Services","Self-Service","","","","0"
"0013t000029V2G1","","Brud","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","5 - 10","2","1000000","West","Americas","Media","Self-Service","","","","0"
"0013t00001XiZVN","","CNote","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","20 - 50","2","1000000","West","Americas","Diversified Financials","Self-Service","","","","0"
"0013t000029V2G2","","TaxJar","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","100 - 250","17","10000000","West","Americas","Software & Services","Self-Service","","","","0"
"0013t00001XiZVS","","xpressit.lv","Brock Perko","","Prospect","0.00","","0","0","0.00","10 - 20","","2606000","","Americas","","Self-Service","","","","0"
"0013t000029V2G3","","Veil","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","5 - 10","","1000000","West","Americas","Consumer Services","Self-Service","","","","0"
"0013t00001XiZVV","","ecobee","Brock Perko","","Prospect","0.00","","0","0","0.00","500 - 1,000","394","50000000","East","Americas","Consumer Services","Mid-Market","","16","High","0"
"0013t000029V2G4","","Love Stories TV","Brock Perko","","Prospect","0.00","","0","0","0.00","10 - 20","1","1000000","East","Americas","Software & Services","Self-Service","","","","0"
"0013t00001XiZVY","","timg.ws","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","10 - 20","","2051000","Oceania","APAC","","Self-Service","","","","0"
"0013t000029V2G5","","Textline Inc","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","20 - 50","3","10000000","West","Americas","Telecommunication Services","Self-Service","","","","0"
"0013t00001XiZVa","","WPS","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","1,000 - 5,000","2","1000000000","Eastern Asia","APAC","Software & Services","Self-Service","","","","0"
"0013t000029V2G6","","Sway","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","10 - 20","1","1000000","West","Americas","Software & Services","Self-Service","","","","0"
"0013t00001XiZVc","","Joby Aviation","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","10 - 20","2","50000000","West","Americas","Capital Goods","Self-Service","","25","High","0"
"0013t000029V2G7","","Alka","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","5 - 10","3","10000000","West","Americas","Software & Services","Self-Service","","","","0"
"0013t00001XiZVe","","Mei.com","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","20 - 50","","50000000","Eastern Asia","APAC","Health Care Equipment & Services","Self-Service","","","","0"
"0013t000029V2G8","","OXO","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","5 - 10","1","10000000","West","Americas","Software & Services","Self-Service","","","","0"
"0013t00001XiZVf","","llyuan.net","Brock Perko","","Prospect","0.00","","0","0","0.00","","","","","Americas","","Self-Service","","","","0"
"0013t000029V2G9","","Stakwork","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","10 - 20","6","10000000","West","Americas","Software & Services","Self-Service","","","","0"
"0013t00001XiZVh","","BuySellAds","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","250 - 500","2","250000000","Eastern Asia","APAC","Software & Services","Self-Service","","","","0"
"0013t000029V2GA","","Lexria Inc","Brock Perko","","Prospect","0.00","","0","0","0.00","10 - 20","1","1000000","East","Americas","Diversified Consumer Services","Self-Service","","","","0"
"0013t00001XiZVi","","Natilik","EMEA QUEUE","EMEA Queue","Prospect","0.00","","0","0","0.00","250 - 500","34","1000000","Northern Europe","EMEA","Software & Services","Self-Service","","","","0"
"0013t000029V2GB","","GenEdit Inc","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","20 - 50","3","10000000","West","Americas","Pharmaceuticals, Biotechnology & Life Sciences","Self-Service","","","","0"
"0013t00001XiZVl","","ptx.dk","Brock Perko","","Prospect","0.00","","0","0","0.00","","","","","Americas","","Self-Service","","","","0"
"0013t000029V2GC","","The Athene Group","Brock Perko","","Prospect","0.00","","0","0","0.00","100 - 250","9","10000000","East","Americas","Software & Services","Self-Service","","","","0"
"0013t00001XiZVu","","Catalyst Software","Brock Perko","","Prospect","0.00","","0","0","0.00","50 - 100","6","1000000","East","Americas","Software & Services","Self-Service","","15","High","0"
"0013t000029V2GD","","NationBuilder","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","100 - 250","35","50000000","West","Americas","Software & Services","Self-Service","","","","0"
"0013t00001XiZVv","","CVS Health","Brock Perko","","Prospect","0.00","1","0","0","0.00","Over 10,000","7061","268700000000","East","Americas","Health Care Equipment & Services","Strategic","Search Only","27","High","0"
"0013t000029V2GE","","Keyto Inc","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","10 - 20","3","1000000","West","Americas","Commercial & Professional Services","Self-Service","","","","0"
"0013t00001XiZVw","","LO3 Energy","Brock Perko","","Prospect","0.00","","0","0","0.00","20 - 50","1","10000000","East","Americas","Utilities","Self-Service","","","","0"
"0013t000029V2GF","","Genuity Science Inc","Brock Perko","","Prospect","0.00","","0","0","0.00","50 - 100","7","50000000","East","Americas","Pharmaceuticals, Biotechnology & Life Sciences","Self-Service","","","","0"
"0013t00001XiZVx","","Browser Company Inc","Brock Perko","","Prospect","0.00","13340","0","0","0.00","10 - 20","33","50000000","East","Americas","Software & Services","Self-Service","Cody + Search","","","0"
"0013t000029V2GG","","Wonolo Inc","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","500 - 1,000","73","50000000","West","Americas","Commercial & Professional Services","SMB","","","","0"
"0013t00001XiZVy","","zhaofeng.li","EMEA QUEUE","EMEA Queue","Prospect","0.00","","0","0","0.00","","","","Western Europe","EMEA","","Self-Service","","","","0"
"0013t000029V2GH","","Dia&Co","Brock Perko","","Prospect","0.00","","0","0","0.00","250 - 500","5","10000000","East","Americas","Consumer Durables & Apparel","Self-Service","","","","0"
"0013t00001XiZVz","","United Security Providers","EMEA QUEUE","EMEA Queue","Prospect","0.00","","0","0","0.00","100 - 250","5","50000000","Western Europe","EMEA","Software & Services","Self-Service","","","","0"
"0013t000029V2GI","","Mayvenn, Inc.","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","10 - 20","2","10000000","West","Americas","Retailing","Self-Service","","","","0"
"0013t00001XiZW0","","Hangzhou Yangtuo Network Technology Co., Ltd.","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","20 - 50","","100000000","Eastern Asia","APAC","Software & Services","Self-Service","","","","0"
"0013t000029V2GJ","","Force Therapeutics","Brock Perko","","Prospect","0.00","","0","0","0.00","50 - 100","16","50000000","East","Americas","Health Care Equipment & Services","Self-Service","","","","0"
"0013t00001XiZW1","","GN Consumer Hearing Corporation","Brock Perko","","Prospect","0.00","","0","0","0.00","5 - 10","","1000000","East","Americas","Health Care Equipment & Services","Self-Service","","","","0"
"0013t000029V2GK","","Rylo Inc","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","20 - 50","","10000000","West","Americas","Media","Self-Service","","","","0"
"0013t00001XiZW5","","Ford Motor Company","Caitlin Moran","AE East","Prospect","0.00","","0","0","0.00","Over 10,000","32884","127144000000","Central","Americas","Automobiles & Components","Strategic","","26","High","1"
"0013t000029V2GL","","Prose","Brock Perko","","Prospect","0.00","","0","0","0.00","50 - 100","59","4658000","East","Americas","Household & Personal Products","SMB","","-4","Low","0"
"0013t00001XiZW6","","fujisoft-china.com","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","10 - 20","","3571000","Eastern Asia","APAC","","Self-Service","","","","0"
"0013t000029V2GM","","Floravere","Brock Perko","","Prospect","0.00","","0","0","0.00","1 - 5","","10000000","East","Americas","Consumer Durables & Apparel","Self-Service","","","","0"
"0013t00001XiZW7","","minorhacks.com","Brock Perko","","Prospect","0.00","","0","0","0.00","","","","","Americas","","Self-Service","","","","0"
"0013t000029V2GN","","WAYV","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","10 - 20","1","10000000","West","Americas","Commercial & Professional Services","Self-Service","","","","0"
"0013t00001XiZW8","","cdxn.net","Brock Perko","","Prospect","0.00","","0","0","0.00","","","","","Americas","","Self-Service","","","","0"
"0013t000029V2GO","","Digital.ai Software Inc","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","50 - 100","","50000000","West","Americas","Software & Services","Self-Service","","","","0"
"0013t00001XiZWB","","BACK POCKET INC","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","5 - 10","","10000000","West","Americas","Software & Services","Self-Service","","","","0"
"0013t000029V2GP","","Leaftail Labs","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","5 - 10","2","1000000","West","Americas","Software & Services","Self-Service","","","","0"
"0013t00001XiZWC","","weipaitang.com","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","250 - 500","","1000000","Eastern Asia","APAC","Software & Services","Self-Service","","","","0"
"0013t000029V2GQ","","Berkeley Lights Inc","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","250 - 500","3","50000000","West","Americas","Pharmaceuticals, Biotechnology & Life Sciences","Self-Service","","","","0"
"0013t00001XiZWE","","Boeing","Nick Hernandez","AE East","Prospect","0.00","","0","0","0.00","Over 10,000","41220","62286000000","Central","Americas","Capital Goods","Strategic","","18","High","1"
"0013t000029V2GR","","Silk Technologies Inc","Brock Perko","","Prospect","0.00","","0","0","0.00","250 - 500","77","72133000","East","Americas","Software & Services","SMB","","","","0"
"0013t00001XiZWF","","Fletcher Fowler","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","1-10","","1000000","West","Americas","Technology Hardware & Equipment","Self-Service","","","","0"
